Method_Name,Method_Type
visitBinary,assertion
matchesEitherWay,others
makeAlwaysTrue,builder
makeAlwaysFalse,builder
removeFromBinary,others
removeLeftOperand,others
removeRightOperand,others
checkMethodPresence,others
resolveExistingMethod,assertion
lhs,others
rhs,others
getReceiverTypeString,accessor
getArgumentTypeString,accessor
assertFalse,assertion
fromAnnotationsOn,others
fixByPrefixingWithNullableAnnotation,others
matchNaN,others
getDubiousComparison,accessor
pair,others
setFixChooser,accessor
scansPlugins,others
provider,others
ofInstance,others
getTypeElement,accessor
getDescriptionListener,accessor
useSource,others
shouldExcludeSourceFile,others
finishedCompilation,assertion
logFatalError,others
loadVersionFromPom,others
getStackTraceAsString,accessor
getDetailValue,accessor
getExcludedPattern,accessor
equalsIgnoreCase,others
formatMessage,others
currentSourceFile,others
currentSource,others
getLine,accessor
getFile,accessor
asEnumValue,others
getFlagsMap,accessor
fromMap,others
split,others
putFlag,others
getInteger,accessor
getList,accessor
plus,others
getEnumSet,accessor
getRoot,accessor
call,others
newFileSystem,others
unix,others
getJavaFileObjects,accessor
onlyElement,others
readAllLines,others
getBytes,accessor
compilesWithFix,others
newFile,others
setLocation,accessor
inPlace,others
baseDirectory,others
autoBuild,builder
namedCheckers,others
customRefactorer,others
doRefactor,others
parseFlag,others
setValue,accessor
setIgnoreSuppressionAnnotations,accessor
setIgnoreUnknownChecks,accessor
setDisableWarningsInGeneratedCode,accessor
setDropErrorsToWarnings,accessor
setEnableAllChecksAsWarnings,accessor
setDisableAllChecks,accessor
setTestOnlyTarget,accessor
setDisableAllWarnings,accessor
parseSeverity,others
patchingOptionsBuilder,builder
newInputStream,others
setExcludedPattern,accessor
getSeverityMap,accessor
getFlags,accessor
isEnableAllChecksAsWarnings,assertion
isDropErrorsToWarnings,assertion
isDisableAllChecks,assertion
isTestOnlyTarget,accessor
isDisableAllWarnings,assertion
isIgnoreSuppressionAnnotations,assertion
hasLocation,others
getProcessorClassLoader,accessor
load,others
defaultSeverities,others
registerNodeTypes,assertion
timingSpan,others
withSuppression,others
process,others
handleError,others
processMatchers,others
visitAnnotatedType,assertion
visitAssert,assertion
visitBreak,assertion
visitCatch,assertion
visitCompilationUnit,assertion
visitConditionalExpression,assertion
visitContinue,assertion
visitDoWhileLoop,assertion
visitEmptyStatement,assertion
visitEnhancedForLoop,assertion
visitExpressionStatement,assertion
visitForLoop,assertion
visitImport,assertion
visitIntersectionType,assertion
visitLabeledStatement,assertion
visitModifiers,assertion
visitNewArray,assertion
visitParenthesized,assertion
visitSwitch,assertion
visitTry,assertion
visitTypeParameter,assertion
visitUnary,assertion
visitUnionType,assertion
visitWhileLoop,assertion
visitWildcard,assertion
scanner,others
createVisitorState,builder
createConfiguredForCompilation,builder
maybeAsFilter,others
getFilterClass,accessor
isAtLeast17,assertion
forName,others
getImpl,accessor
getMethodOrDie,accessor
newProxyInstance,others
setProcessors,accessor
computeIfAbsent,others
stop,others
stringVal,others
radix,others
nextToken,others
token,others
getRawCharactersReflectively,accessor
getDeclaredField,accessor
getRawCharacters,accessor
getResourceAsStream,accessor
getProperty,accessor
find,others
throwStatement,others
scanBlock,others
peekingIterator,others
peekLast,others
removeLast,others
finishFix,assertion
returnType,others
expression,others
reverify,others
visitOther,assertion
getPrecedence,accessor
getLocation,accessor
pathFor,others
opPrec,others
fixAsserts,assertion
annotationsAmong,others
isInGeneratedCode,assertion
caseEndPosition,others
bar,others
isAtLeast14,assertion
recordAssignment,others
getDeclaration,accessor
getAssignments,accessor
isEffectivelyFinal,assertion
declaration,others
recordDeclaration,others
isThisAccess,assertion
immutableEnumSet,accessor
canBeLocal,others
handleMethodLike,others
handleIdentifier,others
getAnnotationSource,accessor
fromFlags,others
isTypeKnownImmutable,assertion
isPure,assertion
isThreadSafeType,assertion
threadSafeTypeParametersInScope,others
isAtLeast16,assertion
isSymbolFieldInAppropriateClass,assertion
fieldSymbolIsAppropriate,assertion
classIsAppropriate,assertion
getNullCheck,accessor
matchIfLocallyDeclaredReferenceFieldWithoutNullable,others
varSymbolButUsuallyPreferBareIdentifier,others
varsProvenNullByParentIf,others
hasDefinitelyNullBranch,others
findDeclaration,others
createCompilationTestHelper,builder
createRefactoringTestHelper,builder
withInitial,others
systemClassPath,others
createTempDirectory,builder
findResource,others
matchAncestor,others
getEnclosingClass,accessor
isAtLeast13,assertion
getDeclaredMethod,accessor
addIfVariable,others
addAllIfVariable,others
getImports,accessor
isVisible,assertion
createFindIdentifiersScanner,builder
spliterator,others
inStaticContext,others
lowerThan,others
suggestJunitFix,others
getReceiverArgument,accessor
suggestTruthFix,others
isIntolerantComparison,assertion
nextNumber,others
castArgumentIfNecessary,others
suffixLiteralIfPossible,others
requiresParentheses,others
replaceAll,others
min,others
nextUp,others
nextDown,others
removeSuffixes,others
parseDouble,others
assertEquals,assertion
receiver,others
getOnlyArgument,accessor
isUpperCase,assertion
unwrapArguments,others
group,others
unwrap,others
inferFormatSpecifier,others
end,others
getConstantExpression,accessor
withCauseFix,others
exception,others
renameMethodInvocation,others
extractLoneLogInvocation,others
sameLoggerAtSameLevel,others
fixBinaryIfCondition,others
atInfo,others
atFine,others
isEnabled,assertion
atConfig,others
atFiner,others
atFinest,others
atWarning,others
atSevere,others
shouldStandardizeModifiers,others
isConstantLogger,assertion
fixModifier,others
shouldHoistConstantExpressions,assertion
incrementCounter,others
replaceWithFieldLookup,others
updateModifierCounters,others
modifierChangesInclude,others
removeModifiers,others
canHaveStaticFields,others
findOrDefineLogger,others
computeLocalLogger,others
fieldsToIgnore,others
outermostClassTree,others
defineNestedClassWithLogger,others
addMembers,others
rehomeLogger,others
shouldRehomeForeignLoggers,others
shouldHideInterfaceLoggers,others
findUltimateOwningClass,others
refactoringHelper,others
defaultAction,others
isExactTypeAny,assertion
getThrowableArgument,accessor
getFixes,accessor
getFixBuilder,accessor
getMethodStart,accessor
getMethodEnd,accessor
getExceptionArg,accessor
matchWhile,others
matchFor,others
getUpdate,accessor
findUses,others
isHasNext,assertion
isNext,assertion
existingVariable,assertion
formatMethodArguments,others
formatStringIndex,others
matchInvocation,others
testFormat,others
constValues,others
getInstance,accessor
now,others
getConversion,accessor
getCodePoint,accessor
getArgumentClass,accessor
getPrecision,accessor
getWidth,accessor
getFormatSpecifier,accessor
unknownFormatConversion,others
fill,others
getOutermostClass,accessor
isSuperCall,assertion
findDirectMethod,others
getOverriddenMethods,accessor
setMessage,accessor
nestingKind,others
makeValue,builder
maybeFunctionalInterface,others
functionalInterfaceSignature,others
findSuperMethod,others
findDescriptorType,others
isFunctionalInterface,assertion
findDescriptorSymbol,others
subSam,others
voidCall,others
superSam,others
getFuture,accessor
getFutureIgnore,accessor
fork,others
addListener,assertion
addListeners,assertion
combine,others
returnsInputType,others
logAsyncInternal,others
transformAndClose,others
directExecutor,others
doAnswer,others
returnFutureType,others
immediateCancelledFuture,others
futureReturningMethod,others
consumesFuture,others
describeUncheckedExceptionTypeMatch,others
describeNoValidConstructorMatch,others
canBeUsedByGetChecked,accessor
getChecked,accessor
fuzzyEquals,others
generate,others
randomUUID,others
parseString,others
context,others
visitorState,assertion
checkGuardedBy,others
resolveMethod,others
bindSelect,others
computeBase,others
normalizeBase,others
resolveEnclosingClass,others
thisliteral,assertion
qualifiedThis,assertion
resolveTypeLiteral,others
resolveSelect,others
select,others
resolveIdentifier,others
localVariable,others
typeLiteral,others
isEnclosedIn,assertion
bindFail,others
createForUtilityPurposes,builder
visitClassDef,assertion
checkGuardedAccess,others
isRWLock,assertion
allLocks,others
findOuterInstance,others
enclosingInstance,others
base,others
isGuardedByValid,assertion
isValid,assertion
fromString,others
print,others
pprint,others
pprintSelect,others
guardString,others
getField,accessor
resolveType,others
getMember,accessor
getSuperType,accessor
getLexicallyEnclosing,accessor
attribIdent,others
getTreeMaker,accessor
Ident,others
getAnnotationValueAsStrings,accessor
getGuardValues,accessor
invalid,others
instanceHashCodeInvocation,others
replaceMethodName,others
methodHasIdentifierMatching,others
literalHasIdentifierMatching,others
handleMonitorGuards,others
bindExpression,others
plusAll,others
checkMatch,others
invalidLock,others
handleGuardedAccess,others
className,others
unlockMethod,others
lockMethod,others
handleReleasedLocks,others
handleUnlockAnnotatedMethods,others
unlockMatchers,others
isGuardReferenceAbsolute,assertion
helper,others
getSelectInstance,accessor
debugPrint,others
isIgnoredType,assertion
toMap,others
checkForHiddenFields,others
isPackagePrivateAndInDiffPackage,assertion
isNanReplacement,assertion
checkTypes,others
nullsFirst,others
random,others
hasThreadSafeTypeParameterAnnotation,others
checkInstantiation,others
checkInvocation,others
areFieldsImmutable,others
getImmutableAnnotation,accessor
checkSuperInstantiation,others
getPrettyName,accessor
checkSuper,others
mutableEnclosingInstance,others
isAnnotation,assertion
checkForImmutability,others
isFieldImmutable,assertion
getKnownImmutableClasses,accessor
getInheritedAnnotation,accessor
getMarkerOrAcceptedAnnotation,accessor
isAnnotationType,assertion
describeClass,others
createImmutableAnalysis,builder
handleAnonymousClass,others
checkSubtype,others
containerOf,others
immutableTypeParametersInScope,others
typeName,others
immutableSupertype,others
describeAnonymous,others
getTypeQualifiedName,accessor
implementsExemptInterface,others
getInterfaces,accessor
hasExemptAnnotation,others
hasAnnotationWithSimpleName,others
isReplaceable,assertion
recordVarMutation,others
areAllInitImmutable,others
interfaceType,others
stripTypeParameters,others
declaredType,others
wrapWithImmutableCopy,others
matchClass,others
matchNewClass,others
convertListToSetInit,accessor
stripParameters,others
getRootMethod,accessor
streamReceivers,others
allowedFuncOnImmutableVar,others
recordDisallowedUsage,assertion
computeIfPresent,others
isCallToFail,assertion
findActualAndExpected,others
findActualAndExpectedForPossibleEqualsCall,others
findActualAndExpectedForBinaryOp,others
addFirst,others
refersToFieldNamedActual,others
failWithActual,others
integer,others
boxedInteger,others
synchronizedList,assertion
addGroup,others
maker,builder
asName,others
getAllImports,accessor
makeSelectExpression,builder
classReference,others
listIterator,assertion
Select,others
staticReference,others
max,others
getImportCount,accessor
stubPackage,others
createImportStatements,builder
populateTypesToEnforce,others
reportAnyViolations,others
describeViolation,others
resolveRequiredTypeForThisCall,assertion
resolveTypeFromGenericMethod,others
resolveTypeFromClass,others
findTypeArgInList,assertion
getTypeFromTypeMapping,accessor
doSomething,others
methodVarIsReturn,assertion
compatibleWithBase,others
methodVarIsFree,assertion
varargs,others
containsAllKeys,others
getAnnotationName,accessor
findFields,others
findMatchingParameters,others
getExplicitQualification,accessor
isUpperCaseAndStatic,assertion
aA,others
scanMethod,others
failed,others
accessedFields,others
handleSymbol,others
processClassMethods,others
getClassTreeMethods,accessor
getMethodGroups,accessor
processGroupMethods,others
getViolations,accessor
methodTree,others
sortedByArity,others
extendAndComputeViolation,others
sortedCopyOf,others
comparingArity,others
comparingPositions,others
quux,others
returnUnarySym,others
collect,others
reducing,others
nodes,others
nullness,others
predecessors,others
successors,others
setName,accessor
visitInheritDoc,assertion
isInjectedConstructor,assertion
removeInjectAnnotationFromVariable,others
additionalErrorInfo,others
fromError,others
isValidForValidator,assertion
usesVarargsParamPoorly,others
usesVariablesMultipleTimes,others
usesPrivateOrDeprecatedApis,assertion
getVisibility,accessor
hasLambdaCapturingParameters,others
isDefault,assertion
inlinable,others
isDeprecatedOrLessVisible,assertion
isLocal,assertion
formatMethodAnnotationArguments,others
formatString,others
javaCharEscaper,others
quote,others
buildAnnotation,builder
imports,others
staticImports,others
prettyPrint,others
printExpr,others
printExprs,others
maybeAddImport,others
nameUsageDoesntRequireQualificationOrImport,others
isMemberOfThisClass,assertion
nameUsageDoesntRequireQualification,others
This,assertion
isSubClass,assertion
getSet,accessor
matchesApiPrefixes,others
stringContainsComments,others
getStrings,accessor
builderWithExpectedSize,builder
trimTrailingSemicolons,others
asStringValue,others
hasSideEffect,others
quoteReplacement,others
readToken,others
extraMessage,others
methodName,others
simpleClassName,others
methodId,others
trimTrailingFrom,others
bugCheckerWithCheckFixCompiles,others
arrayTypeForType,others
maybeMatchReadByte,others
identifyEcbVulnerability,others
identifyDiffieHellmanAndDsaVulnerabilities,others
getRelevantTree,accessor
expressionsEqual,others
testCall,others
isTimeBased,assertion
isAnyModule,assertion
fixClass,others
createPrivateConstructor,builder
narrowExceptionTypes,others
blockChecksForInterruptedException,others
exceptionIsRethrown,assertion
methodDeclaresInterruptedException,others
visitStartElement,assertion
visitEndElement,assertion
inlineTag,others
blockTag,others
visitUnknownBlockTag,assertion
parentIsErroneousCodeTag,assertion
reportUnknownTag,others
getFullBody,accessor
getBestMatch,accessor
handleMalformedTags,others
handleIncorrectParens,others
handleDanglingParams,others
visitText,assertion
getDiagnosticPosition,accessor
findClosingBrace,others
visitUnknownInlineTag,assertion
getMessageForInvalidTag,accessor
isProbablyType,assertion
chars,others
methodsBuilder,builder
getParameterUnits,accessor
unit,others
intP,others
monthP,others
longP,others
uniqueIndex,others
methods,others
units,others
fixLink,others
getDocComment,accessor
visitErroneous,assertion
getReference,accessor
visitLink,assertion
extractDocumentedParams,others
isTypeParameter,assertion
getEditDistance,accessor
getBlockTags,accessor
replaceFirst,others
onlyMatchingNode,others
replaceTargetAnnotation,accessor
isCheckedException,assertion
getAvailableIDs,accessor
isValidID,assertion
getFormalParametersWithoutVarArgs,accessor
classTypeArgument,others
buildReplacement,builder
source,others
isValidTag,assertion
findEnclosingIdentifier,others
encodedLength,others
isAssignableFrom,assertion
wildBound,others
loadApiDiff,others
getResource,accessor
mergeFrom,others
getEmptyRegistry,accessor
toImmutableSetMultimap,accessor
shouldSkipImportTreeFix,others
messageForFixes,others
isRemoveLine,assertion
containsCallToSameReceiverNearby,others
enterPackage,others
isDate,assertion
isFinalField,assertion
linkedListFix,assertion
stringBufferFix,others
describeIfObsolete,others
shouldSkip,others
getMethodOrLambdaReturnType,accessor
getTargetType,accessor
implementingObsoleteMethod,others
mockingObsoleteMethod,others
staticField,others
buildMatcher,builder
getArgumentTypesWithoutMessage,accessor
canBeConvertedToJUnit4,others
addDeltaArgument,others
removeMessageArgumentIfPresent,others
isFloatingPoint,assertion
getDeltaInsertionIndex,accessor
getDeltaArgument,accessor
isDouble,assertion
checkAssertEquals,assertion
checkTest,others
methodNameStartsWith,others
lookingAt,others
renameMethod,others
mergeFixes,others
messageForAnnos,others
makeDescription,builder
isParameterAnnotation,assertion
handleMethod,others
describeFixes,others
containsTestMethod,others
isJUnit4TestRunnerOfType,assertion
getExtendedTypes,accessor
updateAnnotationArgumentValues,others
assertSame,assertion
hasJUnitAttr,others
hasMethod,others
toPascalCase,others
getParamAssignmentTree,accessor
getMethodIdentifiersInSourceAnnotation,accessor
getAllMethodIdentifiersForType,accessor
getClassType,accessor
hasFunctionAsArg,others
isFunctionArgSubtypeOf,assertion
methodCallsMeetConditions,others
getMappingForFunctionFromTree,accessor
getImportName,accessor
getFunctionName,accessor
refactorInternalApplyMethods,others
getMappingForApply,accessor
methodCallsForSymbol,others
getTopLevelClassTree,accessor
getMappingForFunction,accessor
applyAsDouble,others
pow,others
generateDataSeries,others
findOptimalMu,others
findOptimalMuLambda,others
numToTFunction,others
sumAll,others
isEmptyOrWhitespace,assertion
getWorstCaseEditDistance,accessor
testGeneratedAutoValueClass,others
isStrippedLogMessage,assertion
releases,others
acquires,others
isBoxedPrimitiveType,assertion
isDefinitelyBoxedPrimitive,assertion
bugOnSynchronizedBlock,others
bugOnMonitorMethods,others
checkCondition,others
skipOneParen,others
getLongLiteral,accessor
setCharAt,accessor
alreadyDefinesIdentifier,others
isConvertible,assertion
findMatch,others
getTreePath,accessor
getUnifier,accessor
symbolMatcher,others
typePredicateMatcher,others
isPrimitiveOrVoid,assertion
siblingStatement,others
getTypeUtils,accessor
getElementUtils,accessor
isPrimitiveOrVoidType,assertion
isSymbol,assertion
isNullUsingDataflow,assertion
isDeclaration,assertion
getPackageFullName,accessor
matchExpressionReturn,others
methodWithClassAndName,others
methodTreeCheckerSupplier,others
methodReturnsNonPrimitiveType,others
inLoop,others
sameArgument,others
booleanConstant,others
removeMathRoundCall,others
useString,others
handleException,others
printStackTrace,others
hasTestAnnotation,others
isConformant,assertion
suggestedRename,others
renameMethodWithInvocations,others
canBeRenamed,others
splitToStream,others
fixLookupsInClass,others
findConstantLookups,others
memoizeSupplier,others
handleConstantLookup,others
bestCallsite,others
matchMethod,others
canBeStaticResult,others
isExcluded,assertion
canPossiblyBeStatic,others
methodsReferenced,others
propagateNonStaticness,others
generateDescription,others
referencesExternalMethods,others
fixQualifiers,others
fixQualifier,others
methodMatches,others
asRule,others
parameterTypes,others
owner,others
receiverType,others
receiverSupertype,others
traverse,others
required,others
row,others
addLast,others
digest,others
defaultCharset,accessor
ownerType,others
onClass,others
onClassAny,others
onDescendantOfAny,others
namedAnyOf,others
withParameters,others
paramTypes,others
fromStrings,others
forClass,others
asRulePart,others
methodInvocationMatches,others
methodReturnsNonNull,others
fooReturnsType,others
toModifier,others
deleteAll,others
enumValues,others
assertEqualsInvocation,assertion
assertStatement,assertion
ignoreParens,others
returnStatement,others
continueStatement,others
assignment,others
isInstanceField,assertion
isVariable,assertion
tryTreeMatches,others
tryFailToAssertThrows,assertion
addFailCall,others
exceptionToString,others
removeStaticImport,others
isInClass,assertion
hasToleratedException,others
hasAssertInCatch,assertion
hasExpectedException,others
hasThrowOrFail,others
isInInapplicableMethod,assertion
returnsInTryCatchOrAfter,others
isInapplicableExceptionType,assertion
isInLoop,assertion
hasWhileTrue,others
hasContinue,others
hasFinally,others
logsInCatch,others
hasFieldAssignmentInCatch,others
hasBooleanAssertVariableInCatch,assertion
lastTryStatementIsAssert,assertion
anyCatchBlockMatches,others
dummyMethod,others
assertDummy,assertion
specialFail,others
verifyDummy,others
getFirstOverride,accessor
requiresJavadoc,others
findFirst,others
generateReturnFix,others
generateSeeFix,others
lowerFirstLetter,others
fullyQualifiedName,others
simpleName,others
isSuper,assertion
ifCall,others
getUltimateReceiver,accessor
mustCall,others
constructDescription,others
replaceArgument,others
parseDateFormat,others
consumeSpecial,others
consumeLiteral,others
replaceFormatChar,others
applyPattern,others
applyLocalizedPattern,others
ofPattern,others
checkArrayDimensions,others
isNot,assertion
protoType,others
typesDiffer,others
generateFixes,others
getErasedTypeTree,accessor
applySimpleFix,others
immutableType,others
skipTypes,others
builderType,builder
appendMethods,others
newFluentChain,others
getMatcher,accessor
buildFixes,builder
collectionUsed,others
fluentBuilderUsed,builder
blockEndsInBreakOrReturn,others
enclosingLoop,others
sameCollection,others
putIfAbsent,others
parseInt,others
receiverSameAsArgument,others
fixesByReplacingExpressionWithMethodParameter,others
isCollectionVariable,assertion
fixesByReplacingExpressionWithLocallyDeclaredField,others
literalReplacement,others
isStreamApiInvocationOnStreamSource,assertion
isSameExpression,assertion
stripPrefixIfPresent,others
getMutableValues,accessor
isAnnotationOnType,assertion
asArray,others
isFirstConstructorOfMultiInjectedClass,assertion
getSiblingAnnotations,accessor
annotationDebugString,others
parallel,others
parallelStream,others
hello,others
testClass,others
counting,others
testMethod,others
twoArgs,others
threeArgs,others
checkDeclarations,others
printStat,others
findingPerSite,others
invokedConstructorMustBeClosed,others
scanEntireMethodFor,others
mustBeClosedAnnotatedMethod,others
doReturn,others
isConstantField,assertion
isImmutableType,assertion
mutableToImmutable,others
isStaticFinalField,assertion
isConstantFieldName,assertion
getMethodReturnTypes,accessor
getCommonImmutableTypeForAllReturnStatementsTypes,accessor
getImmutableSuperTypesForClassType,accessor
areAllReturnStatementsAssignable,others
beforeComments,others
afterComments,others
isApproximateMatchingComment,assertion
notAnnotated,others
onPattern,others
identifyBadCast,others
rewriteCompoundAssignment,others
regularAssignmentFromCompound,others
assignmentToString,others
isHigher,assertion
testPrecedence,others
protoChainsMatch,others
buildProtoGetterChain,accessor
getNearbyTreesToScan,accessor
scriptCost,others
isPrimitiveArrayType,assertion
compoundAssignment,others
enhancedForLoop,others
variableInitializer,others
comparison,assertion
varArgsMethod2,others
varArgsMethodObject2,others
trustMe,others
getInt,accessor
genericMethod,others
allocateString,others
unBox,others
unBox2,others
unBox3,others
varArgsMethod,others
varArgsMethodObject,others
clone,others
expressionFromUnaryTree,others
inSynchronized,others
variableFromCompoundAssignmentTree,others
variableFromAssignmentTree,others
assignmentIncrementDecrementMatcher,others
isCanonical,assertion
importStatement,others
getNonCanonicalName,accessor
fromModifiers,others
loadClass,others
getDeclaredFields,accessor
invokeWithSingleNullArgument,others
getDeclaringClass,accessor
currentThread,others
nonNullLiteralMatches,others
nonNullLiteral,others
getAnnotationsWithSimpleName,accessor
setContext,accessor
fromAnnotationStream,others
fromAnnotationList,assertion
getGenericElement,accessor
fromDefaultAnnotations,others
getInferredNullability,accessor
getNullnessGenerics,accessor
getExprNullness,accessor
fromAnnotations,others
isKnownNonNullReturning,assertion
enclosingOfClass,others
setNonnullIfTrackable,accessor
getOperand,accessor
hasPrimitiveType,others
handleEqualityComparison,assertion
getArray,accessor
hasNonNullConstantValue,others
valueOfAccessPath,others
tryGetFieldSymbol,accessor
fieldNullness,others
setUnconditionalArgumentNullness,accessor
setConditionalArgumentNullness,accessor
returnValueNullness,others
isCatchVariable,assertion
greatestLowerBound,others
deducedValueWhenNotEqual,others
tryGetSymbol,accessor
make,builder
isEnumConstant,assertion
fieldInitializerNullnessIfAvailable,others
standardFieldNullness,others
getInferredNullness,accessor
variablesAtIndexes,others
isEqualsMethod,assertion
defaultWriteObject,others
hasGenericResult,others
knownNonNullMethod,others
supertype,others
getConstValue,accessor
triggerNullnessChecker,others
triggerNullnessCheckerOnPrimitive,others
staticReturnNullable,others
assertNotNull,assertion
isNull,assertion
nonNull,others
fromNullable,others
orNull,others
triggerNullnessCheckerOnBoxed,others
boxedIntReturningMethod,others
intReturningMethod,others
stringReturningMethod,others
something,others
directed,others
putEdge,others
generateConstraintsFromAnnotations,others
extractExplicitNullness,others
generateConstraintsForWrite,others
symbolFor,others
expandVarargsToArity,others
findUnannotatedTypeVarRefs,others
asMethodType,others
visitUnannotatedTypeVarRefsAndEquateInferredComponents,assertion
visitTypeVarRefs,assertion
typeVar,others
visitTypeComponents,assertion
withSelector,others
typeArgSelector,others
pickNullableAnnotation,others
isAlreadyInScope,assertion
applyOnlyIfAlreadyInScope,others
isTypeUse,assertion
fixPrefixingOnto,others
fixPostfixingOnto,others
fixBuilderWithImport,builder
use,others
importToAdd,others
annotationWithoutImporting,others
annotationToBeImported,others
bareIdentifier,others
polarity,others
isTernaryXIfXIsNull,assertion
isVoid,assertion
nullCase,others
bareIdentifierMatches,others
handleMethodInvocation,others
adjustHashCodeCall,others
standardSeconds,others
getBodyKind,accessor
possibleIf,others
fillUpOptional,others
getSuggestedFixes,accessor
falseFirst,others
orderedBy,others
buildSortedImportSet,accessor
importOf,others
findMatchingMethods,others
missingFormatArgs,assertion
literalIsFormatMethodArg,assertion
findIndexOfFormatStringParameter,others
constantNoneOrZero,others
varargsMethod,others
mapWithIndex,others
getArgumentName,accessor
iterate,others
matchingParamComment,others
fixParamComment,others
isParameterWithoutNullable,assertion
isLoopCondition,assertion
nullCheckLikelyToProduceException,others
hasNoExplicitType,others
checkArguments,others
advanceTokens,others
checkComment,others
isVarargs,assertion
rewriteComment,others
comment,others
isFormatCorrect,assertion
isNameCorrect,assertion
expected,others
getSuggestedSignature,accessor
getSuggestedParameters,accessor
isValidParameterTree,assertion
isVariableTreeVarArgs,assertion
initialize,others
walk,others
getMethodTreeArity,accessor
expand,others
first,others
getParameterTree,accessor
isDirectImplementationOf,assertion
isVariableClassCreator,assertion
diff,others
generateUnifiedDiff,others
ofNanos,others
ofMillis,assertion
ofSeconds,others
ofMinutes,others
minus,others
ofHours,others
condition,others
beforeBody,others
concatBody,others
someBooleanCondition,others
annotatedParameters,others
filterValues,others
seenParameters,others
result,others
arguments,others
unifyParam,others
unifyExpression,others
withResult,others
getBindings,accessor
getBinding,accessor
equivalentExprs,others
tryBindArguments,others
chooseSubtrees,others
unifyExpressions,others
unifyStatements,others
unifyStatement,others
makeCase,builder
couldUnify,others
expectedArguments,others
deleteCharAt,others
isNumericMethodCall,assertion
hasJavaTimeOverload,others
buildDescriptionForNumericPrimitive,builder
isLongTimeUnitMethodCall,assertion
isMethodCallWithSingleParameter,assertion
hasMatchingMethods,others
last,others
intVarargsMethod,others
intArrayVarargsMethod,others
objectVarargsMethodWithMultipleParams,others
objectVarargsMethod,others
genericVarargsMethod,others
matcherAsPredicate,others
isBindingDeclarationMethod,assertion
addPrivateConstructor,others
allMatch,others
isInPrivateScope,assertion
createFieldMatcher,builder
toProto,others
copyFromUtf8,others
hasPrivateDoNotAccessOrElseSafeHtmlWrappedValue,others
getPrivateDoNotAccessOrElseSafeHtmlWrappedValue,accessor
getPrivateDoNotAccessOrElseSafeHtmlWrappedValueBytes,accessor
methodHasNoParentMethod,others
matchMethodInvocation,others
getNumber,accessor
ordinal,others
getFixer,accessor
getEffectiveTree,accessor
isGetter,accessor
replaceLast,others
getHazzer,accessor
getMethodInvocation,accessor
nTimes,others
validateReceiver,others
hasTypeUseOrTypeParameter,others
removeTypeUse,others
skipLabel,others
isSystemExit,assertion
intersect,others
setEmpty,accessor
matchExpression,others
extractExpressionsToCheck,others
extractExpressionsToCheckAgainst,others
extractVariables,others
getAssignedSymbols,accessor
shouldAddSymbol,others
getSingleInvocation,accessor
symmetricDifference,others
oxfordJoin,others
deleteExceptions,others
buildRootPath,builder
writePatchFile,others
importOrganizer,others
providerForRefactoring,others
doApplyProcess,others
patchFile,others
compareAndSet,accessor
deleteIfExists,assertion
getParent,accessor
prepareContext,others
typeVariables,others
fromSecondLevel,others
qualifiedTemplateClass,others
simpleTemplateName,others
templateTypes,others
createMatchers,builder
annotationMap,others
template,others
createTemplate,builder
withStatements,others
negation,others
extractRules,others
rule,others
getRange,accessor
listener,assertion
suppressed,others
withExtendedSuppressions,others
isReference,assertion
inComparisonMethod,assertion
implementsEquals,others
overridesMethodOnType,others
getOnlyMember,accessor
isGeneratedFactoryType,assertion
isMembersInjectionInvocation,assertion
isDaggerInternalClass,assertion
isAllowedToReferenceDaggerInternals,assertion
isGeneratedBaseType,accessor
getImportedSymbols,accessor
inverse,others
baseSymbol,others
keepScanning,others
scanJavadoc,others
getDocCommentTree,accessor
range,others
lowerEndpoint,others
upperEndpoint,others
coalesce,others
checkOverlaps,others
subRangeMap,others
subSet,accessor
collectByEditDistanceTo,assertion
simpleNameOfIdentifierOrMemberAccess,others
buildValidReplacements,builder
collectingAndThen,others
validateElements,others
getRootElements,accessor
validateElement,others
getAnnotationMirror,accessor
printError,others
getMessager,accessor
isVariableTreeWithName,assertion
checkMethodUse,others
hasEnclosingExpression,others
dropImplicitEnclosingInstanceParameter,others
hasSameArgs,others
asMemberOf,others
superclassConstructorSymbol,others
checkRestriction,others
getRestrictedApiAnnotation,accessor
generateAnnotation,others
allowedOnPath,others
shouldAllowWithWarning,others
shouldAllow,others
hasAnyAnnotation,others
isReflectiveOperationException,assertion
doVisitVariable,assertion
doVisitReturn,assertion
fixByAddingNullableAnnotationToReturnType,others
createAggressiveCompilationTestHelper,builder
firstCompare,others
secondCompare,others
compound,others
hasNullableAnnotation,others
acceptFunctionOfVoid,others
binarySearch,others
intern,others
abs,others
shiftLeft,others
subtract,others
divide,others
normalize,others
resolveSibling,others
subpath,others
toAbsolutePath,others
toRealPath,others
copyOfRange,others
deepEquals,others
deepHashCode,others
deepToString,others
getMajor,accessor
matchMemberReference,others
getObservable,accessor
getSingle,accessor
getFlowable,accessor
getMaybe,accessor
ignoringFunction,others
shouldIgnore,others
shadowsClass,others
getBetterImport,accessor
updateSuppressions,others
forCompilationUnit,others
getCustomSuppressionAnnotations,accessor
disableWarningsInGeneratedCode,assertion
severityMap,others
suppressedState,others
emptyMap,others
toImmutableBiMap,others
getAllChecks,accessor
disabled,assertion
severities,others
