Method_Name,Method_Type
getNativeObjectType,accessor
getIterableTemplate,accessor
replaceTemplate,others
getIteratorValueTemplate,accessor
maybeBoxIterableOrAsyncIterable,others
getEmptyTemplateTypeMap,accessor
getTemplateTypeMap,accessor
forPartialReplacement,others
visit,assertion
createEmptyGeneratorFunction,builder
getDeclaration,accessor
findPropertyType,others
cast,others
autobox,others
getPropertyType,accessor
matchesName,others
getRegistry,accessor
parseWithoutTypes,others
parseInputs,others
getJsRoot,accessor
parseAndAddTypes,others
getReverseAbstractInterpreter,accessor
processForTesting,others
getExternsRoot,accessor
setTypeCheckingHasRun,accessor
parseAndAddColors,others
createScope,builder
createTestAstFactory,builder
createString,builder
createTestAstFactoryWithColors,builder
getDouble,accessor
createBoolean,builder
createNot,builder
addArguments,others
getFunctionBody,accessor
createSingleVarNameDeclaration,builder
assertThrows,assertion
createThis,builder
createSuper,builder
createThisForEs6ClassMember,builder
createThisAliasReferenceForEs6Class,builder
createTestAstFactoryWithoutTypes,builder
createStringKey,builder
childList,assertion
createComputedProperty,builder
createGetterDef,accessor
createGetElem,accessor
createCommas,builder
createIn,builder
createAnd,builder
createNull,builder
createOr,builder
createAdd,builder
createSub,builder
createLessThan,builder
createInc,builder
getTranspilationNamespace,accessor
root,others
declare,others
createQNameFromTypedScope,builder
defineDeclaredProperty,others
script,others
createConstructorCall,builder
createMemberFunctionDef,builder
createZeroArgGeneratorFunction,builder
createZeroArgArrowFunctionForExpression,builder
createObjectLit,builder
getClass,accessor
singleBuilder,builder
fromAscii,others
objectSpread,others
createDelProp,builder
createSheq,builder
createEq,builder
createNe,builder
createHook,builder
createNewNode,builder
srcrefIfMissing,assertion
isComma,assertion
detach,others
fuseExpressions,others
cloneNode,others
cloneTree,others
hasParent,others
validateCodeRoot,others
validateNodeType,others
validateChildCount,others
validateScript,others
validateHasSourceName,others
validateHasInputId,others
validateModuleContents,others
validateStatements,others
validateStatement,others
validateLabel,others
validateBlock,others
validateFunctionSignature,others
validateFunctionStatement,others
validateWith,others
validateFor,others
validateForIn,others
validateForOf,others
validateForAwaitOf,others
validateWhile,others
validateDo,others
validateSwitch,others
validateIf,others
validateNameDeclarationHelper,others
validateExprStmt,others
validateReturn,others
validateThrow,others
validateTry,others
validateBreak,others
validateContinue,others
validateChildless,others
validateClassDeclaration,others
validateImport,others
validateExport,others
validateInterface,others
validateEnum,others
validateTypeAlias,others
validateAmbientDeclaration,others
validateNamespace,others
violation,others
validateTypeInformation,others
validateFeature,others
validateUnaryOp,others
validateIncDecOp,others
validateAssignmentExpression,others
validateCompoundAssignmentExpression,others
validateTrinaryOp,others
validateStringLit,others
validateNumber,others
validateBigInt,others
validateName,others
validateBinaryOp,others
validateGetElem,accessor
validateOptChainGetElem,accessor
validateGetProp,accessor
validateOptChainGetProp,accessor
validateArrayLit,others
validateObjectLit,others
validateRegExpLit,others
validateCall,others
validateOptChainCall,others
validateNew,others
validateFunctionExpression,others
validateClass,others
validateTemplateLit,others
validateTaggedTemplateLit,others
validateYield,others
validateAwait,others
validateExpression,others
isResolved,assertion
validateCallType,others
expectSomeTypeInformation,others
getReturnType,accessor
expectMatchingTypeInformation,others
getEnclosingStatement,accessor
getTypeAnnotationString,accessor
toAnnotationString,others
validateChildCountIn,others
validateYieldWithinGeneratorFunction,others
getEnclosingFunction,accessor
isGeneratorFunction,assertion
isInParameterListOfFunction,assertion
validateAwaitWithinAsyncFunction,others
isAsyncFunction,assertion
validateImportSpecifiers,others
validateNonEmptyString,others
getChildAtIndex,accessor
validateImportSpecifier,others
