Method_Name,Method_Type
isInclNoLocationClassesEnabled,assertion
getRuleKeyDiagnosticsMode,accessor
getConcurrencyLimit,accessor
getPersistentWorkerPools,accessor
getProjectFilesystemFactory,accessor
getEnableFailingCommandTruncation,accessor
toVersionedTargetGraph,accessor
getVersionedTargetGraphCache,accessor
getTypeCoercerFactory,accessor
getUnconfiguredBuildTargetFactory,accessor
getTargetConfiguration,accessor
orElseGet,accessor
getDefaultRuleKeyFactoryCacheRecycler,accessor
withRecycledCache,others
normalizeAll,others
getCommandLineBuildTargetNormalizer,accessor
getClientWorkingDir,accessor
splitToList,assertion
lastIndexOf,others
split,builder
getArg,accessor
parseConfigFile,others
debug,others
parseConfigFileOption,others
parseConfigOption,others
valueOf,accessor
addCommandSpecificConfigOverrides,others
setExcludeUnsupportedTargets,accessor
getEnableParserProfiling,accessor
getExcludeIncompatibleTargets,accessor
getEnableTargetCompatibilityChecks,accessor
instance,others
setProjectFilesystemFactory,accessor
limit,others
setEnableTargetCompatibilityChecks,accessor
getUnconfiguredBuildTargetViewWithOutputs,accessor
setConcurrencyLimit,accessor
setInclNoLocationClassesEnabled,accessor
setProcessExecutor,accessor
setBuildCellRootPath,accessor
setExecutors,accessor
setEnvironment,accessor
setBuckEventBus,accessor
getDepsAwareExecutorSupplier,accessor
setProfilingEnabled,accessor
validateTarget,accessor
getIntegerInstance,accessor
applyPattern,others
register,assertion
render,others
displaysEstimatedProgress,assertion
setProgressEstimator,accessor
getApproximateBuildProgress,accessor
getEstimatedProgressOfGeneratingProjectFiles,accessor
getEstimatedProgressOfParsingBuckFiles,accessor
getEstimatedProgressOfCreatingActionGraph,accessor
createForMessageWithAnsiEscapeCodes,accessor
asInformationText,accessor
getStartTime,accessor
getEndTime,accessor
isComplete,assertion
proxy,others
isOngoing,assertion
toUpperCase,builder
getTimestampMillis,accessor
logEventInterval,others
haveUploadsStarted,others
haveUploadsFinished,assertion
renderRemoteUploads,others
addLineFromEventInterval,others
getStartAndFinish,accessor
getFinish,accessor
formatElapsedTime,accessor
round,others
getNumber,accessor
getTotalCompletedTimeFromEventIntervals,accessor
getWorkingTimeFromLastStartUntilNow,accessor
convertToAllCapsIfNeeded,others
getStart,accessor
getAsLong,accessor
getElapsedTimeMs,accessor
open,others
asRanges,others
upperEndpoint,others
lowerEndpoint,others
formatConsoleEvent,accessor
setCurrentCommand,accessor
getCommandName,accessor
getArgs,accessor
withStart,others
finish,assertion
withFinish,assertion
aggregateStartedEvent,others
aggregateFinishedEvent,assertion
getNumRules,accessor
setNumberOfRules,accessor
getAsInt,accessor
getCacheRateStats,accessor
getUpdatedRulesCount,accessor
getRemoteDownloadStats,accessor
getBytes,accessor
getHumanReadableSize,accessor
getArtifacts,accessor
toHumanReadableString,builder
getCacheMissRate,accessor
getCacheErrorCount,accessor
getCacheErrorRate,accessor
didStartBuildRule,builder
didResumeBuildRule,builder
didSuspendBuildRule,builder
getBuildRule,accessor
getWallMillisDuration,accessor
getAndIncrement,accessor
didFinishBuildRule,builder
didStartTestRule,others
didFinishTestRule,assertion
getRemoteArtifactUploadStats,accessor
getTotalBytes,accessor
getScheduled,accessor
getUploaded,accessor
getFailed,accessor
getStarted,accessor
sorted,others
forEachOrdered,accessor
logTopSlowBuildRulesIfNotLogged,builder
lineSeparator,others
getProgress,accessor
getDuration,accessor
doNotCare,others
createNullConsole,builder
getSystemEnv,accessor
getProperties,accessor
getEventsBetween,accessor
getSubcommand,accessor
runHelp,others
getStdErr,accessor
getContainerCommandPrefix,accessor
getAnnotation,accessor
getSubcommandsFieldName,accessor
value,others
toLowerCase,builder
name,others
printf,others
repeat,others
getShortDescription,accessor
getConfigOverrides,accessor
getLogConfig,accessor
getEventListeners,accessor
performsBuild,accessor
createParsingContext,builder
impl,others
max,others
loopForever,accessor
cancel,others
shutdownNow,others
compareAndSetStatus,accessor
getResultFuture,accessor
offer,others
runWorker,others
getPrereq,accessor
getDepsSupplier,accessor
complete,others
call,others
getCallable,accessor
completeExceptionally,others
interrupt,others
currentThread,others
isInterrupted,assertion
loopOnce,others
takeTask,others
eval,others
getFuture,accessor
isCompletedExceptionally,assertion
getShortName,accessor
getDescription,accessor
getContainer,accessor
newSingleThreadExecutor,others
newBufferedWriter,others
writeLine,others
write,others
newLine,others
flush,others
warn,others
shutdownExecutorService,others
closeWriter,others
shutdown,others
awaitTermination,others
getFixScript,accessor
getFixScriptContact,accessor
getInterpolatedFixScript,accessor
getInterpolatedFixScriptMessage,accessor
shouldPrintFixScriptMessage,others
shouldUseRemoteExecutionForGenruleIfRequested,accessor
getGenruleType,accessor
getSrcs,accessor
getCacheable,accessor
getEnvironmentExpansionSeparator,accessor
getAndroidToolsOptional,accessor
canExecuteRemotely,others
isNeedAndroidTools,assertion
getAndroidTools,accessor
getActionGraphBuilder,accessor
getMacroHandler,accessor
getTargetGraph,accessor
fromStringWithMacros,others
getBash,accessor
createBuildRule,builder
withExtraDeps,others
getPaths,accessor
addParseTimeDepsToAndroidTools,accessor
stripSuffix,others
getRemote,accessor
getEnableSandbox,accessor
getCmd,accessor
concat,others
getCmdExe,accessor
getMacros,accessor
getExecutionArgsAndCommand,accessor
getScriptFilePath,accessor
getScriptFileContents,accessor
prepareForRun,accessor
