Method_Name,Method_Type
getColumn,accessor
getNumberFromSource,accessor
hasFinally,others
getTryForCatch,accessor
insert,others
reportLineCut,others
endFile,others
isPrettyPrint,assertion
fromOptions,others
getCodeGenerator,accessor
tagAsTypeSummary,others
tagAsStrict,others
generateSourceMap,others
newCompilerOptions,others
setPreferLineBreakAtEndOfFile,accessor
assertPrettyPrint,assertion
constructVarDeclarationWithType,others
setDeclaredTypeExpression,accessor
namedType,others
setIsArrowFunction,accessor
arrayType,others
parameterizedType,others
setCompilerOptions,accessor
assertPrintSame,assertion
assertPrint,assertion
assertPrettyPrintSame,assertion
setTrailingComma,accessor
assertPrettyPrintNode,assertion
assertPrintNode,assertion
assertLineBreak,assertion
parsePrint,others
setLineBreak,accessor
setLineLengthThreshold,accessor
assertLineBreakAtEndOfFile,assertion
assertTypeAnnotations,assertion
setOutputTypes,accessor
printNode,others
assertLineLength,assertion
testReparse,others
assertPrintNumber,assertion
newNumber,others
setTypeRegistry,accessor
defaultBuilder,builder
setTagAsStrict,accessor
getInstance,accessor
disableThreads,assertion
checkWithOriginalName,others
skipAllCompilerPasses,others
setUseOriginalNamesInOutput,accessor
setTagAsTypeSummary,accessor
usingSerializer,others
setOutputCharset,accessor
setPreserveNonJSDocComments,accessor
checkUnexpectedErrorsOrWarnings,others
prettyPrintNode,others
thenComparingInt,others
findFirstNode,others
findClassDefinition,others
findNodesAllowEmpty,others
findNodesNonEmpty,others
setParamIndex,accessor
setAssertionKind,accessor
autoBuild,builder
getFunctionName,accessor
getClosurePrimitive,accessor
getParamIndex,accessor
toImmutableMap,builder
identity,others
isConstantKey,assertion
extractIsModuleFile,assertion
extractClassNameIfProvide,others
getExportPropertyFunction,accessor
getExportSymbolFunction,accessor
getAbstractMethodName,accessor
applySingletonGetter,accessor
isInlinableFunction,assertion
getDelegateRelationship,accessor
applyDelegateRelationship,others
getDelegateSuperclassName,accessor
checkForCallingConventionDefinitions,accessor
defineDelegateProxyPrototypeProperties,others
setClosurePrimitive,accessor
restrictByNotNullOrUndefined,others
isRecursiveFunction,assertion
copyNameAnnotations,others
isHoistedFunctionDeclaration,assertion
containsName,others
addEs6ModulePass,others
setFeatureSetForChecks,accessor
enableProcessCommonJsModules,others
setWebpackModulesById,accessor
setRunInFixedPointLoop,accessor
setupModuleExportsOnly,accessor
applyCollapses,others
addChildrenToBack,others
setUnionElements,accessor
setPropertiesKeepOriginalName,accessor
setInvalidating,accessor
setDebugInfo,accessor
setClosureAssert,accessor
isUnion,assertion
getUnionElements,accessor
getId,accessor
getCompositeTypename,accessor
getOwnProperties,accessor
buildUnion,builder
setPrototypes,accessor
setOwnProperties,accessor
setInstanceColors,accessor
buildInternal,builder
getBoxId,accessor
getDebugInfo,accessor
setConstructor,accessor
setCompositeTypename,accessor
registerPropertyUse,assertion
handleObjectLit,others
handleCall,others
handleClass,others
handleObjectPattern,others
handleFunction,others
traverseObjectlitLike,others
handlePropertyReflectorCall,others
handleObjectDefineProperties,others
registerOriginalNameType,assertion
getUseSites,accessor
getOriginalNameClusterRep,accessor
findAll,others
containsExactlyElementsIn,others
getLabelledColor,accessor
collectProperties,others
assertThatUsesOf,assertion
getLabelledColors,accessor
toMultimap,builder
getPropertyIndex,accessor
createColorGraphNode,builder
addInternal,others
connectSourceToDest,others
getDisambiguationSupertypes,accessor
isConnectedInDirection,assertion
createBuilder,builder
createBuilderIncludingCode,builder
containsCell,others
assertThatResultAsTable,assertion
colorWithName,others
addStub,others
comparingElementsUsing,others
containsNoneIn,others
getEdges,accessor
nameOf,others
setValue,accessor
transforming,accessor
addDisambiguationEdge,assertion
simplifyColor,others
subtractNullOrVoid,others
containsNoDuplicates,others
createSampleColorGraphNodesForDeterminismTest,accessor
referenceEquality,others
fromBytesAt,others
newHasher,others
putLong,others
asLong,others
farmHashFingerprint64,others
codePointAt,others
fromUnsigned,others
assertEqualsAndRelatedMethods,assertion
assertNotEqualsAndRelatedMethods,assertion
fromBytes,others
bytes,others
asByteString,others
getPoolOffset,accessor
isAxiomatic,assertion
trimOffset,accessor
addShard,others
identical,others
getDefaultInstance,accessor
createTrimmedOffsetToId,accessor
hasDebugInfo,others
getMismatchList,accessor
getInvolvedColorList,accessor
addMismatchLocation,assertion
getSourceRef,accessor
getTypeCount,accessor
checkWellFormed,accessor
containsRow,others
rowKeySet,accessor
lookupOrReconcileColor,others
setNativeColor,accessor
getDisambiguationEdgesList,accessor
validatePointer,others
getSubtype,accessor
getSupertype,accessor
getKindCase,accessor
reconcileObjectProtos,others
reconcileUnionProtos,others
removeLast,others
hasObject,others
getObject,accessor
getTypenameList,accessor
getInstanceTypeList,accessor
getClosureAssert,accessor
forBoolean,accessor
getMarkedConstructor,accessor
getIsInvalidating,accessor
getPrototypeList,accessor
getOwnPropertyCount,accessor
getOwnProperty,accessor
hasUnion,others
getUnionMemberList,accessor
getUuid,accessor
getUnionMemberCount,accessor
getUnion,accessor
untrimOffset,accessor
addShardAnd,others
getOnlyShard,accessor
primitiveTypePointer,others
isNotInvalidating,assertion
addType,others
setIsInvalidating,accessor
setUuid,accessor
addTypename,others
setObject,accessor
copyFromUtf8,others
setSupertype,accessor
poolPointer,others
fromOnlyShard,others
hasId,others
setMarkedConstructor,accessor
addInstanceType,others
setPrototype,accessor
createObjectColorBuilder,builder
addOwnProperty,others
putAnd,others
addDisambiguationEdges,assertion
setUnion,accessor
addUnionMember,others
singleObjectPool,others
setSubtype,accessor
addPrototype,others
hasOwnPropertiesSetThat,accessor
propertiesKeepOriginalName,others
addMismatch,assertion
addInvolvedColor,others
setSourceRef,accessor
getMismatchLocationsForDebugging,accessor
getNumber,accessor
hasDisambiguationSupertypesThat,assertion
setPoolOffset,accessor
setInstanceColor,accessor
linkedHashKeys,others
linkedHashSetValues,accessor
assertAbout,assertion
colors,others
actualNonNull,others
isPrimitive,assertion
createUnionSettingBoolProps,accessor
isActive,assertion
shouldTraverse,others
enterScope,others
exitScope,others
shouldTraverseIfActive,others
visitOrMaybeActivate,assertion
enterScopeIfActive,others
exitScopeIfActive,others
getVisited,accessor
getShouldTraversed,accessor
ignore,others
createStringTests,builder
getTraversal,accessor
createPostOrderAlphabet,builder
checkResults,others
getVisitedScopes,accessor
getIgnoring,accessor
synchronizedList,assertion
parseArgument,others
fromString,others
setUsageWidth,accessor
printCategoryUsage,others
printStringLineWrapped,others
printUsage,others
hidden,others
findJsFiles,others
singletonList,assertion
splitPipeParts,others
getParameter,accessor
addValue,others
isMultiValued,assertion
asFieldSetter,accessor
asAnnotatedElement,others
initConfigFromFlags,others
group,others
processFlagFile,others
reportError,others
newBufferedReader,others
processArgs,others
processFlagFiles,others
getMixedJsSources,accessor
getSourceMapLocationMappings,accessor
getSourceMapInputs,accessor
fromFlags,others
printShortUsageAfterErrors,others
getCommandLineConfig,accessor
setErrorFormat,accessor
setWarningsAllowlistFile,accessor
setSkipNormalOutputs,accessor
setOutputManifest,accessor
setCharset,accessor
setDefine,accessor
setSourceMapInputFiles,accessor
setSourceMapFormat,accessor
setModuleOutputPathPrefix,accessor
setOutputWrapper,accessor
setPropertyMapOutputFile,accessor
setVariableMapOutputFile,accessor
setJsOutputFile,accessor
setMixedJsSources,accessor
setPrintPassGraph,accessor
setPrintTree,accessor
setContinueSavedCompilationFileName,accessor
setSaveCompilationStateToFilename,accessor
fromFile,others
setExtraAnnotationNames,accessor
setDebugOptionsForCompilationLevel,accessor
setNumParallelThreads,accessor
setEnvironment,accessor
setOutputJs,accessor
setIncrementalChecks,accessor
setWrappedOutputOptimizations,accessor
setTypedAstOutputFile,accessor
applyToOptions,others
setChromePass,accessor
setJ2clPass,accessor
setPreventLibraryInjection,accessor
getLanguageIn,accessor
setConformanceConfigs,accessor
loadConformanceConfigs,accessor
setPrintSourceAfterEachPass,accessor
setTracerMode,accessor
getPackageJsonEntryNames,accessor
setPackageJsonEntryNames,accessor
setInstrumentForCoverageOption,accessor
setProductionInstrumentationArrayName,accessor
setAllowDynamicImport,accessor
setDynamicImportAlias,accessor
setAssumeStaticInheritanceIsNotUsed,accessor
setExtractPrototypeMemberDeclarations,accessor
getBrowserResolverPrefixReplacements,accessor
getBundler,accessor
getBuiltinExterns,accessor
getEnvironment,accessor
loadConformanceConfig,accessor
isDirectory,assertion
matchPaths,others
getPathMatcher,accessor
walkFileTree,others
setLevel,accessor
shouldRunCompiler,others
setJsonStreamMode,accessor
toAbsolutePath,builder
setHideWarningsFor,accessor
setOutputModuleDependencies,accessor
setOutputBundle,accessor
setWarningGuards,accessor
setCreateSourceMap,accessor
setModuleWrapper,accessor
setInstrumentationMappingFile,accessor
setCreateNameMapFiles,accessor
setModule,accessor
setDefaultToStdin,accessor
setExterns,accessor
setJscompDevMode,accessor
setPrintAst,accessor
setPrintVersion,accessor
toFile,builder
writeLinesToFile,others
createStringArray,builder
readAllBytes,others
toPath,builder
setFilename,accessor
getDefineReplacements,accessor
createCommandLineRunner,builder
toByteArray,builder
getExternsForTesting,accessor
getInputsForTesting,accessor
getDependencyOptions,accessor
pruneLegacyForEntryPoints,accessor
createZipFile,builder
compileFiles,others
createJsFile,builder
compileJsFiles,others
renameTo,others
getParentFile,accessor
createTempDir,builder
listFiles,assertion
getAbsolutePath,accessor
createSymbolicLink,builder
getOriginalPath,accessor
createTempFile,builder
getFilename,accessor
getBytes,accessor
exists,assertion
getAssumeStaticInheritanceIsNotUsed,accessor
getLast,accessor
putNextEntry,others
setupFlags,accessor
compileArgs,others
getFlag,accessor
assertError,assertion
ofInstance,others
enableTestMode,others
createTempDirectory,builder
addChunks,others
applyBasicCompilationOptions,others
applySafeCompilationOptions,others
applyFullCompilationOptions,others
setInlineVariables,accessor
setInlineFunctions,accessor
setAssumeClosuresOnlyCaptureReferences,accessor
setFoldConstants,accessor
setCoalesceVariableNames,accessor
setDeadAssignmentElimination,accessor
setCollapseVariableDeclarations,accessor
setRemoveDeadCode,accessor
setOptimizeArgumentsArray,accessor
setRemoveUnusedVariables,accessor
setProtectHiddenSideEffects,accessor
setConvertToDottedProperties,accessor
setLabelRenaming,accessor
setCollapseObjectLiterals,accessor
setRemoveClosureAsserts,accessor
setRemoveAbstractMethods,accessor
setReserveRawExports,accessor
setRemoveUnusedPrototypeProperties,accessor
setCollapseAnonymousFunctions,accessor
setRewriteFunctionExpressions,accessor
setComputeFunctionSideEffects,accessor
setCrossChunkCodeMotion,accessor
setCrossChunkMethodMotion,accessor
setDevirtualizeMethods,accessor
setOptimizeCalls,accessor
setOptimizeESClassConstructors,accessor
setInlineProperties,accessor
comparing,others
diagGroupWarningInfo,others
setShouldUnsafelyPreserveTypesForDebugging,accessor
setCheckSuspiciousCode,accessor
setAliasStringsMode,accessor
getAliasStringsMode,accessor
shouldAmbiguateProperties,others
getCollapseObjectLiterals,accessor
shouldRunCrossChunkCodeMotion,others
shouldRunCrossChunkMethodMotion,others
shouldDisambiguateProperties,assertion
getInlineFunctionsLevel,accessor
getOptimizeESClassConstructors,accessor
shouldUseTypesForLocalOptimization,accessor
getPropertyRenaming,accessor
setRewriteGlobalDeclarationsForTryCatchWrapping,accessor
shouldExportLocalPropertyDefinitions,others
setSyntheticBlockStartMarker,accessor
setSyntheticBlockEndMarker,accessor
forOldRhino,accessor
createCompilerExecutor,builder
getFileSeperator,accessor
addChangeHandler,others
shouldColorizeErrorOutput,others
toFormatter,accessor
createMessageFormatter,accessor
getExtraReportGenerators,accessor
reconcileOptionsWithGuards,others
isTypecheckingEnabled,assertion
setUseTypesForOptimization,accessor
emptyIterator,others
initWarningsGuard,others
getWarningsGuard,accessor
setPrintConfig,accessor
isCheckingMissingOverrideTypes,assertion
logToFile,others
getAllInputs,accessor
shouldSkipUnsupportedPasses,others
enables,others
disables,assertion
initTypedAstFilesystem,others
deserializeFullAst,others
getFilesystem,accessor
getExternProperties,accessor
deserializeRuntimeLibraries,others
addFilesToSourceMap,others
checkFirstModule,others
getDependentChunk,accessor
fillEmptyModules,others
getInputCount,accessor
initBasedOnOptions,others
initInputsByIdMap,others
initAST,others
toGraphvizGraph,builder
setPrefixMappings,accessor
setSourceFileMapping,accessor
addSourceMapSourceFiles,others
createFillFileName,builder
putCompilerInput,others
allowsZoneJsWithAsyncFunctionsInOutput,others
newTracer,others
stopTracer,others
runInCompilerThread,others
performChecks,accessor
shouldOptimize,others
performTranspilationAndOptimizations,accessor
performFinalizations,accessor
setTimeout,accessor
isOn,assertion
whitespaceOnlyPasses,others
needsTranspilationFrom,others
transpileAndDontCheck,others
performPostCompilationTasksInternal,accessor
runValidityCheck,others
setProgress,accessor
getTracerOutput,accessor
outputTracerReport,others
newOutputStream,others
getInstrumentForCoverageOption,accessor
instrumentForCoverageInternal,accessor
getProductionInstrumentationArrayName,accessor
parseForCompilationInternal,accessor
preprocess,others
maybeSetTracker,accessor
finest,others
createPassConfigInternal,builder
runCustomPasses,others
getWhitespaceOnlyPasses,accessor
getTranspileOnlyPasses,accessor
setValidityCheck,accessor
getCheckDeterminism,accessor
setPrintAstHashcodes,accessor
withProgress,others
createPhaseOptimizer,builder
getProgress,accessor
consume,others
getChecks,accessor
beforePass,accessor
afterPass,others
maybePrintSourceAfterEachPass,others
getCurrentJsSource,accessor
createOrReopenIndexedLog,builder
getTopLevelStatements,accessor
hasCodeChanged,others
recordPassStart,others
stop,others
recordPassStop,others
nextUniqueNameId,others
isEquivalentToTyped,assertion
getBasePassConfig,accessor
addScopes,others
getAllMemoizedScopes,accessor
addSymbolsFrom,others
findScopes,others
getPreprocessorSymbolTable,accessor
ensureDefaultPassConfig,others
fillNamespaceReferences,others
fillPropertyScopes,others
fillThisReferences,assertion
fillPropertySymbols,others
fillSuperReferences,others
fillJSDocInfo,others
fillSymbolVisibility,assertion
fillGoogProvideModuleRequires,others
removeGeneratedSymbols,others
getMismatches,accessor
getTypeValidator,accessor
setShouldTraverseScriptPredicate,accessor
getTracerMode,accessor
getCodeChangeHandler,accessor
processJsonInputs,others
setPathResolver,accessor
setInputs,accessor
getPathEscaper,accessor
processAMDModules,others
initializeModuleLoader,others
needsManagement,others
findModulesFromEntryPoints,others
parsePotentialModules,others
toModuleName,builder
getKnownRequiredSymbols,accessor
setJsModuleType,accessor
setErrorHandler,accessor
orderInputs,others
isExternExportsEnabled,assertion
createWithAnnotationChecks,builder
setIsExtern,accessor
maybeDoThreadedParsing,others
markExterns,others
getProvides,accessor
forwardDeclareType,accessor
manageDependencies,others
hoistExterns,assertion
hoistNoCompileFiles,assertion
repartitionInputs,others
shouldDropMoochers,others
getEntryPoints,accessor
newHashSet,accessor
findModulesFromInput,others
getJsModuleType,accessor
concat,others
getRequiredSymbols,accessor
getDynamicRequires,accessor
getTypeRequires,accessor
hoistIfExtern,assertion
getHasExternsAnnotation,accessor
getHasNoCompileAnnotation,accessor
rebuildInputsFromModules,builder
setCodeDeprecated,accessor
getPackageJsonMainEntries,accessor
shouldPrune,others
getRequires,accessor
parseCodeHelper,others
toList,builder
shouldPrintExterns,others
getIdName,accessor
getLicense,accessor
addLicense,others
setStartingPosition,accessor
getLineIndex,accessor
getColumnIndex,accessor
shouldGenerateTypedExterns,others
shouldEmitUseStrict,others
getOptimizations,accessor
getFinalizations,accessor
getCfg,accessor
getSince,accessor
mark,others
hasScopeChanged,others
recordChange,others
notifyChangeHandlers,others
setDeleted,accessor
getChangeScopeForNode,accessor
reportChange,others
getParserConfigLanguageMode,accessor
expectStrictModeInput,others
isParseJsDocDocumentation,assertion
canContinueAfterErrors,others
level,others
getOriginalSourcesContent,accessor
getRelativePath,accessor
addSourceFile,others
getMappingForLine,accessor
getOriginalFile,accessor
resolveSibling,others
setOriginalFile,accessor
getColumnPosition,accessor
getLines,accessor
getRegion,accessor
checkNotModule,others
unmodifiableMap,others
unmodifiableList,assertion
getInputsInOrder,accessor
getExternsInOrder,accessor
updateGlobalVarReferences,others
removeSyntheticCodeInput,others
loadTextResource,others
parseSyntheticCode,others
ensureLibraryInjected,others
getNodeForCodeInsertion,accessor
mapJSModulesToInputIds,others
writeObject,others
addLocaleDataToAST,others
getLocaleSubstitutionData,accessor
readObject,others
setLocaleSubstitutionData,accessor
reconstituteLocaleDataFromAST,others
updateAfterDeserialize,others
forFile,accessor
mapWithIndex,others
getOriginalSources,accessor
createFromOutputStream,builder
getAllFiles,accessor
setFactory,accessor
getKnownProvides,accessor
quoteReplacement,others
setColumnPosition,accessor
toBuilder,builder
code,others
getTranformationName,accessor
formatError,accessor
isPresent,assertion
getRuntime,accessor
addRuntime,others
transformed,accessor
throwIfUnchecked,others
clearAst,others
getDependencyInfo,accessor
asSymbolList,assertion
getKnownRequires,accessor
generateDependencyInfo,others
setHasExternsAnnotation,accessor
setTypeRequires,accessor
setProvides,accessor
getErrorManager,accessor
parseFile,others
setModuleLoader,accessor
getModuleLoader,accessor
visitTree,assertion
isNoCompile,assertion
visitSubtree,assertion
version,others
googRequireSymbol,others
visitEs6ModuleName,assertion
isExportFrom,assertion
isNamespaceDecl,assertion
isImport,assertion
resolveJsModule,others
es6Import,others
setKind,accessor
getLineOffset,accessor
getNumLines,accessor
setHasNoCompileAnnotation,accessor
setRequires,accessor
setIncludeGoogBase,accessor
toCharArray,builder
absent,others
setDependentValuesFromYear,accessor
getYear,accessor
validateBrowserFeaturesetYearOption,accessor
setYear,accessor
setDefineToNumberLiteral,accessor
none,others
loadGlobalConformance,accessor
shouldRewriteModules,others
booleanNode,others
booleanValue,others
numberNode,others
doubleValue,others
mustRunChecks,others
addGuard,others
isDefaultStrict,assertion
shouldRunReplaceMessagesForChrome,accessor
setCssRenamingSkiplist,accessor
getAliasTransformationHandler,accessor
assumeStrictThis,assertion
getConformanceConfigs,accessor
getTweakProcessing,accessor
setItem,accessor
defaultWriteObject,others
defaultReadObject,others
assertEquivalent,assertion
serialize,others
deserialize,others
getConformanceRemoveRegexFromPath,accessor
setPrintExterns,accessor
sourcemap,others
getSourceMapping,accessor
setIdentifier,accessor
setLineNumber,accessor
getSourceLine,accessor
mkdir,others
getIdentifier,accessor
createNewFlagBasedOptions,builder
setPrintInputDelimiter,accessor
assertDefineOverrides,assertion
assertCreateDefinesThrowsException,builder
hasOutput,others
getErrorLevel,accessor
setSkipUnsupportedPasses,accessor
addCustomPass,others
setLocale,accessor
getAdditionalReplacements,accessor
assertExternIndex,assertion
setAssumeForwardDeclaredForMissingTypes,accessor
getSavedCompilerState,accessor
restoreCompilerState,others
setMessageBundle,accessor
runJ2clPasses,others
setRunJ2clPasses,accessor
getChangedScopeNodesForPass,accessor
getDeletedScopeNodesForPass,accessor
addIndexProvider,others
shuffle,others
isLessThan,assertion
weakSourcesModulesHelper,others
hasMessage,others
gc,others
runFinalization,others
addCodeAst,others
setSourceFilePool,accessor
toProto,builder
getProto,accessor
setScript,accessor
toByteString,builder
setSourceFile,accessor
containsMatch,others
setStringPool,accessor
addChild,others
addTypedAsts,others
setPrecision,accessor
getInputsById,accessor
setCheckMissingOverrideTypes,accessor
setDebugLogDirectoryOn,accessor
getTypes,accessor
enableMultistageCompilation,assertion
testInternal,others
createSources,builder
isGreaterThan,assertion
validateRoot,others
getNumRepetitions,accessor
transpileToEs5,others
createTypeCheck,builder
multistageSerializeAndDeserialize,assertion
normalizeActualCode,others
updateAccessorSummary,others
getProcessor,accessor
verifyAccessorSummary,others
parseExpectedJs,others
validateSourceLocation,others
isEquivalentWithSideEffectsTo,assertion
createPrettyPrinter,builder
isInSyntheticScript,assertion
isEqualIncludingJsDocTo,assertion
doesNotContainMatch,others
addTranspilationRuntimeLibraries,others
addRewritePolyfillPass,others
addEarlyOptimizationTranspilationPasses,others
getScriptNode,accessor
gather,others
containsAtLeastEntriesIn,others
getAccessors,accessor
maybeCreateSources,builder
testExternChangesInternal,others
findQualifiedNameNodes,others
visitPostOrder,assertion
fromSources,others
formattingDiffsUsing,accessor
formatDiff,accessor
removeChangeHandler,others
initializeNewCompiler,others
getDefaultOptions,accessor
parseLanguageMode,others
equalsIgnoreCase,others
findExternFiles,others
findSourceFiles,others
isStale,assertion
flushSourceMap,others
writeResult,others
convertEntryPointParameters,others
convertPropertiesMap,others
convertDefineParameters,others
getLevel,accessor
getGroup,accessor
getProperties,accessor
getProject,accessor
findJavaScriptFiles,others
relativize,others
fromPath,others
lastModified,others
getLastModifiedTime,accessor
getFiles,accessor
getDir,accessor
list,assertion
getTime,accessor
getFile,accessor
getErrorFormat,accessor
getPriority,accessor
intValue,others
addGuards,others
descendingSet,accessor
unmodifiableSortedSet,accessor
processInherits,others
copyStaticMembers,others
copyDeclarations,others
isOverriden,assertion
isBefore,accessor
addStaticMember,others
visitDefinedPropertiesCall,assertion
visitVariableDeclaration,assertion
visitAssign,assertion
visitGetProp,accessor
visitFunctionClassDef,assertion
isReferenceToClass,assertion
getObjectDefinedPropertiesKeys,accessor
setAlias,accessor
annotations,others
setSuppressionNames,accessor
setRunMode,accessor
setStrictMode,accessor
setAnnotations,accessor
buildAnnotations,builder
setClosurePrimitiveNames,accessor
setJsDocParsingMode,accessor
setLanguageMode,accessor
getConformanceErrors,accessor
clearAllowlistEntry,assertion
clearAllowlistRegexp,assertion
clearAllowlist,assertion
addRequirement,others
setSeverity,accessor
clearWhitelistEntry,assertion
clearWhitelistRegexp,assertion
clearWhitelist,assertion
setErrorMessage,accessor
testConformanceAllowlister,accessor
setType,accessor
getViolatingNodes,accessor
getViolatingPaths,accessor
runChecks,others
setConformanceConfig,accessor
setPassConfig,accessor
createTsAllowlist,builder
buildPattern,builder
getPrefixList,accessor
getRegexpList,accessor
hasErrorMessage,others
getErrorMessage,accessor
getConfigFileCount,accessor
getConfigFileList,accessor
getSeverity,accessor
getWhitelistEntryList,accessor
getAllowlistEntryList,accessor
tsIsAllowlisted,assertion
getWhitelistList,accessor
getWhitelistRegexpList,accessor
getAllowlistList,accessor
getAllowlistRegexpList,accessor
getOnlyApplyToCount,accessor
getOnlyApplyToRegexpCount,accessor
getOnlyApplyToList,accessor
getOnlyApplyToRegexpList,accessor
getReportLooseTypeViolations,accessor
getTypeMatchingStrategy,accessor
checkConformance,accessor
findAllowListForPath,accessor
shouldReportConformanceViolation,accessor
fromNullable,others
getValueList,accessor
isBottom,assertion
getUnionMembers,accessor
isAssertionCall,assertion
isCallTarget,accessor
isRootOfQualifiedNameGlobal,assertion
isSomeCompileTimeConstStringValue,assertion
getClassFromDeclarationName,accessor
getPropertyFromDeclarationName,accessor
extractName,others
extractType,others
matchTypes,others
getRawType,accessor
isSubtypeWithoutStructuralTyping,assertion
matchesPrototype,others
evaluateTypeExpressionInGlobalScope,others
validateParameterList,assertion
validateThis,assertion
acceptsArguments,others
getNameFromValue,accessor
getTypeFromValue,accessor
removeTypeDecl,others
matchesProp,others
isLooseType,accessor
evaluateTypeString,others
isLooseMatch,assertion
hasJavaClass,others
createRule,builder
getRuleClass,accessor
getJavaClass,accessor
getRuleConstructor,accessor
newInstance,others
getConstructors,accessor
getParameterTypes,accessor
isSupertypeOf,assertion
isForOf,accessor
isForAwaitOf,accessor
isThrow,assertion
isKnown,assertion
invalidDeref,others
isAllowlistedType,assertion
newIdentityHashSet,accessor
isTypeImmediatelyTightened,assertion
isKnownThis,assertion
isUsed,assertion
isExplicitlyUnknown,assertion
isTypeInferred,assertion
isCheckablePropertySource,assertion
isDeclaredUnknown,assertion
isTop,assertion
isClassType,assertion
getPropertyJSDocInfo,accessor
getNonConformingPart,accessor
isAllowlisted,assertion
getSyntheticCodeInputId,accessor
isAllowlistedName,assertion
isModuleContent,assertion
isModuleExport,assertion
hasFileOverview,others
hasEnhance,others
checkCreateElement,builder
isCreateDomCall,builder
getTagNames,accessor
getFirstPropMatchingKey,accessor
getBannedPropertyName,accessor
isBannedProperty,assertion
isStaticMethod,assertion
getEnhance,accessor
isGoogModuleExports,assertion
isDeclaredOrInferredConst,assertion
isSafeValue,assertion
enableInferConsts,others
caseForwardingType,accessor
getBound,accessor
computeFallThrough,others
prioritizeFromEntryNode,others
getDirectedSuccNodes,accessor
getCatchBlock,accessor
isTryFinallyNode,assertion
handleIf,others
handleWhile,others
handleDo,others
handleFor,accessor
handleEnhancedFor,accessor
handleSwitch,others
handleCase,others
handleDefault,others
handleStmtList,assertion
handleExpr,others
handleThrow,others
handleTry,others
handleCatch,others
handleBreak,others
handleContinue,others
handleReturn,others
handleWith,others
handleStmt,others
createEdge,builder
computeFollowNode,others
connectToPossibleExceptionHandler,others
getNextSiblingOfType,accessor
isCase,assertion
isTry,assertion
hasCatchHandler,others
isBreakTarget,accessor
isContinueTarget,accessor
mayThrowException,others
getAncestors,accessor
isBreakStructure,assertion
matchLabel,others
getCatchHandlerForBlock,accessor
testCfg,others
getAllEdges,accessor
removeIf,others
isAncestor,assertion
getAllDownEdges,accessor
createCfg,builder
assertDownEdge,assertion
assertCrossEdge,assertion
assertNoEdge,assertion
assertReturnEdge,assertion
assertUpEdge,assertion
assertNoReturnEdge,assertion
assertNodeOrder,assertion
sortedCopy,others
getOptionalNodeComparator,accessor
getGraphvizEdges,accessor
convertChunkSourcesToModules,others
addExportStatements,others
addImportStatements,others
rewriteDynamicImportCallbacks,others
putIntProp,others
getChunkName,accessor
relativePathFrom,others
getDynamicImportCallbackModuleNamespace,accessor
visitScript,assertion
visitCallAndTraverse,assertion
getDependencies,accessor
isDynamicImportCallback,assertion
export,others
addChunkWithName,others
isValidPropertyName,assertion
getterDef,accessor
setterDef,accessor
memberFieldDef,others
isConstToBeInferred,assertion
isPrivate,assertion
getJsDoc,accessor
getLhs,accessor
maybeReport,others
processFile,others
simplifyAll,others
hasNamedClass,others
isThisProp,assertion
isStatementParent,assertion
splitNameDeclarationsAndRemoveDestructuring,others
isImportRhs,assertion
isAliasDeclaration,assertion
mergeJsdocs,others
getBestJSDocInfoNode,accessor
getJSDocForRhs,accessor
findNameDeclaration,others
getJSDocForName,accessor
removeDuplicateDeclarations,others
processDeclaration,others
shouldRemove,others
getRhs,accessor
processFunction,others
setUndeclaredToUnusableType,accessor
simplify,others
processFunctionParameters,others
rootName,others
isDetached,assertion
containsTypeDefinition,others
isDefiniteDeclaration,assertion
isPrefixProvided,assertion
isStrictPrefixDeclared,assertion
shouldPreserve,others
maybeWarnForConstWithoutExplicitType,accessor
getUnusableTypeJSDoc,accessor
newDeclaration,others
setJSTypeBeforeCast,accessor
setTypedefTypeProp,accessor
convertJSDocInfoForOptimizations,accessor
setColorFromTypeCast,accessor
clearJSTypeRegistry,assertion
gatherTypesOnAst,others
getTypePool,accessor
initRuntimeLibraryTypedAsts,others
getTypePointersByJstype,accessor
setColorRegistry,accessor
getFileName,accessor
setLineAsInstrumented,accessor
getInstrumentedLinesAsHexString,accessor
isWith,assertion
newInstrumentationNode,others
createConditionalObjectDecl,builder
checkIfArrayNameExternDeclared,others
setInstrumentationMapping,accessor
addProductionHeaderCode,others
addHeaderCode,others
quotedStringKey,others
collectExternVariableNames,others
setInstrumentForCoverageOnly,accessor
compileAndCompare,others
compareFunctionOneMode,others
compareArrowOneMode,others
branchOptions,others
compareIfBranch,others
compareIfElseBranch,others
compareForLoopBranch,accessor
compareDoWhileLoopBranch,others
compareDoWhileLoopMultiLineBranch,others
compareWhileLoopBranch,others
compileAndCompareSubsetOfActualToExpected,accessor
compilerSupplier,others
source,others
setPath,accessor
setOriginalCode,accessor
addBlocks,others
rewriteFunctionDeclaration,others
setIsSyntheticBlock,accessor
moveSiblingExclusive,others
rewriteFunctionDeclarationsInBlock,others
collectGlobalSymbols,others
moveGlobalSymbols,others
addInstanceofGuards,others
declarationsCoverModule,others
getModule,accessor
addGuardToInstanceofReference,others
isDeclarationStatement,assertion
processDeclarationStatement,others
processImmovableStatement,others
getNonDeclarationReferences,accessor
processImmovableReference,others
getGlobalSymbol,accessor
getSymbol,accessor
