Method_Name,Method_Type
isAnyActionRunning,assertion
contains,others
setPinnedItems,accessor
updateVideoGrid,others
isAuthOnly,assertion
updateVideoRows,others
updateSettingsGrid,accessor
showProgressBar,others
authCheck,others
filterIfNeeded,others
loadNextPortionIfNeeded,others
showError,others
getMediaItems,accessor
getMediaGroup,accessor
continueGroupObserve,others
getCategory,accessor
getPosition,accessor
isProgressBarShowing,assertion
getVideos,accessor
getUIScale,accessor
getVideoGridScale,accessor
isHideShortsEnabled,assertion
timeTextToMillis,assertion
getBadgeText,accessor
isSignedObserve,assertion
initFragmentMap,others
onHeaderSelected,others
update,others
updateVideoFragment,others
clearFragment,others
setPosition,accessor
setIcon,accessor
setLabel1,accessor
updateDimensions,others
inflate,others
setBackgroundColor,accessor
findViewById,others
setTextColor,accessor
setOnFocusChangeListener,accessor
getTag,accessor
enableMarquee,others
disableMarquee,assertion
onBindViewHolder,others
setDimensions,accessor
setTag,accessor
into,others
with,accessor
error,others
getCardDimensPx,accessor
glideOptions,others
listener,assertion
load,others
getRootView,accessor
updateRows,others
isDisposed,assertion
openChannel,others
showLongMessage,others
loadMetadata,others
getChannelId,accessor
obtainVideoGroup,others
getChannelObserve,accessor
moveToTop,others
onViewCreated,builder
removeTopPadding,others
getBrowseGrid,accessor
setPadding,accessor
getPaddingLeft,accessor
getPaddingTop,accessor
getPaddingRight,accessor
getPaddingBottom,accessor
prepareAndShowDialog,others
appendOpenChannelButton,others
appendUnsubscribeButton,others
appendMarkAsWatched,others
canOpenChannel,others
unsubscribe,others
loadChannelUploads,others
unsubscribeObserve,others
updateGrid,others
hasVideo,others
openVideo,others
hasChannel,others
continueVideoGroup,others
getGroupObserve,accessor
flatMap,others
just,others
findPlaylistRow,assertion
getSuggestions,accessor
getMetadataObserve,accessor
getStyledDrawable,accessor
init,others
enableTextAnimation,others
setBadgeText,accessor
setBadgeColor,accessor
setProgress,accessor
setSelected,accessor
enableTitleAnimation,others
enableContentAnimation,others
enableVideoPreview,others
startPlayback,others
stopPlayback,others
setPreviewUrl,accessor
setMaxLines,accessor
setLines,accessor
setTextScrollSpeed,accessor
enableView,others
setMainImageAdjustViewBounds,accessor
setMainImageScaleType,accessor
setMainImageDimensions,accessor
setAdjustViewBounds,accessor
setScaleType,accessor
setPreviewDimensions,accessor
setProgressDimensions,accessor
getLayoutParams,accessor
parseInt,others
splitArray,others
addAll,others
asList,assertion
mergeArray,others
toArray,builder
initLocalizedMapping,others
initSegmentColorMapping,others
isSponsorBlockEnabled,assertion
checkVideo,others
updateSponsorSegmentsAndWatch,others
getVideo,accessor
setSeekBarSegments,accessor
getCategories,accessor
isColorMarkersEnabled,assertion
toSeekBarSegments,builder
startPlaybackWatcher,others
interval,others
isPositionAtSegmentStart,assertion
getPositionMs,accessor
getNotificationType,accessor
isInPIPMode,assertion
setPositionMs,accessor
getEndMs,accessor
messageSkip,others
confirmSkip,others
isSkipEachSegmentOnceEnabled,assertion
getStartMs,accessor
getSpeed,accessor
setCloseTimeoutMs,accessor
getLengthMs,accessor
getSponsorSegmentsObserve,accessor
appendSponsorBlockSwitch,others
appendNotificationTypeSection,others
appendCategoriesSection,others
appendMiscSection,assertion
enableSponsorBlock,others
setNotificationType,accessor
