Method_Name,Method_Type
isValidInitializerOrNotAByteBuffer,assertion
findMethod,others
findClass,others
checkForInitializer,accessor
position,others
arrayOffset,accessor
array,others
wrap,others
allocate,others
hasArray,others
putLong,others
getBuffer,accessor
allocateDirect,others
getNames,accessor
isOwnedBy,assertion
getEnclosingType,accessor
isMemberOf,assertion
visitSelect,assertion
memberOfEnclosing,others
visitReference,assertion
hasOuterInstance,others
hasArgumentWithValue,others
getDurationFullyQualifiedName,accessor
getAllInvocationsInParentExpression,accessor
entirelyLiterals,others
mapToLong,others
handleAllZeros,others
convert,others
set,accessor
rowMap,others
matchSingleStatementBlock,others
catchVariableIsUsed,assertion
rethrowFix,others
deleteFix,others
getMessageOrFormat,accessor
findEnclosingMethod,others
isExpectedExceptionTest,assertion
getThrows,accessor
member,others
setFixChooser,accessor
isCheckedExceptionType,assertion
inInstanceMethodOfSubjectImplementation,others
makeCheckDescription,builder
tryFindFactory,others
clazz,others
method,others
findThatCallAndMakeCheckDescription,builder
returns,others
findPathToEnclosing,others
findThatCall,others
getFlags,accessor
foos,others
isNotNull,assertion
string,others
integer,others
otherFoo,others
assert_,assertion
isIdentifierWithName,assertion
evaluateCallers,others
unmodifiableList,assertion
indexTypeByName,others
referencesIdentifierWithName,others
hasIdentifier,others
changedPairs,others
originalCost,others
toCommentText,builder
mapToDouble,others
getNumericValue,accessor
digit,others
methodCanBeOverridden,others
treesToScanForCheckedExceptions,accessor
getThrownExceptions,accessor
deleteEntireThrowsClause,others
fixJavadoc,others
fieldInitializers,others
getSourcePositions,accessor
visitThrows,assertion
sorted,others
getExceptionName,accessor
getCount,accessor
shouldCheckReturnValue,others
enclosingPackage,others
checkEnclosingClasses,others
checkPackage,others
test2,others
callRunnable,others
callSupplier,others
mustCheck,others
increment,others
expect,others
lb1,others
match,others
getChildNodes,accessor
emptyIterator,others
singletonIterator,others
fromOptional,others
identity,others
asIterable,others
interrupted,others
presentInstances,others
isAbsent,assertion
isSameInstanceAs,assertion
condition,others
alwaysTrue,others
forMap,accessor
inOrder,others
thenOption,others
getNestingKind,accessor
getExtendsClause,accessor
referencesOuter,others
outerMethod,others
outerInterMethod,others
getPackageName,accessor
getNameWithoutExtension,accessor
getFileName,accessor
isValidName,assertion
classify,others
matchAllDiagnostics,others
fixExceptions,others
fixThrows,others
unhandled,others
getTypeAlternatives,accessor
sort,others
hasProvidesAnnotation,others
nullWriter,others
transformer,accessor
firstNonNullMatchResult,others
compatibilityOfTypes,others
sourceType,others
isCompatible,assertion
addSuppressWarnings,others
getEnum,accessor
containsAll,others
retainAll,others
removeFirstOccurrence,others
removeLastOccurrence,others
containsValue,others
search,others
isAtLeast11,assertion
anyMethod,others
isDescendantOfAny,assertion
matchesType,others
shortName,others
redirectOutputTo,others
report,others
emptyList,assertion
forResources,accessor
clearDiagnostics,others
isNotEmpty,assertion
listenToDiagnostics,assertion
defaultChecks,others
beforeCommentsBuilder,accessor
afterCommentsBuilder,builder
addComment,others
findCommentsForArguments,accessor
computeEndPosition,others
noComments,others
matchesNoneOf,others
closed,others
getLineMap,accessor
advance,others
atStartOfLine,others
wasPreviousLineEmpty,others
getPos,accessor
getEndPos,accessor
intersects,others
isCommentOnPreviousLine,assertion
isPreviousArgumentOnPreviousLine,assertion
addCommentToPreviousArgument,others
addCommentToCurrentArgument,others
addAllCommentsToCurrentArgument,others
hasMoreArguments,others
indexIn,others
getNextNodeOrParent,accessor
after,others
setTree,accessor
addAllComment,others
newArrayList,assertion
getImplementsClause,accessor
matchAnySuperType,others
isEnum,assertion
visitParent,assertion
binaryTree,others
propertyA,others
propertyB,others
result,others
start,others
getConstantValue,accessor
forInt,accessor
visitLiteral,assertion
matchBinaryTree,others
floatValue,others
charValue,others
byteValue,others
describeWithMessage,others
isInner,assertion
valueArgumentFromCompatibleWithAnnotation,others
isNullOrEmpty,assertion
printTypeArgs,others
getAbsolutePath,accessor
setLocationFromPaths,accessor
call,others
getJavaFileObjectsFromPaths,accessor
withMessage,others
ok,others
classOutput,others
compileOrDie,others
newOutputStream,others
walkFileTree,others
putNextEntry,others
relativize,others
copy,others
getOverrideClasspath,accessor
disableImplicitProcessing,assertion
createTempFile,builder
assertHasDiagnosticOnAllMatchingLines,assertion
getUnusedLookupKeys,accessor
buildArguments,builder
getClassLoader,accessor
getCode,accessor
expectResult,others
expectNoDiagnostics,others
visitTopLevel,assertion
hasCompileTimeConstantAnnotation,others
handleMatch,others
